"OPE ID",School,State,"Zip Code","School Type",Recipients,"num originated","amt originated","num disbursed","amt disbursed"
753200,"FINGER LAKES COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES    ",NY,144248395,Public,1546,1546,5294380,1546,2650845
753600,"COSUMNES RIVER COLLEGE                                                ",CA,958235799,Public,201,201,763364,201,381684
754000,"MISSOURI BAPTIST UNIVERSITY                                           ",MO,631418698,Private-Nonprofit,875,875,3872401,896,2051166
754400,"APPALACHIAN BIBLE COLLEGE                                             ",WV,258809554,Private-Nonprofit,44,44,197500,44,98750
754800,"WESTWOOD COLLEGE - DENVER NORTH                                       ",CO,802213653,Proprietary,447,447,1524394,516,610120
754900,"COYNE COLLEGE                                                         ",IL,606071300,Proprietary,120,121,364376,192,100153
755500,"LAKES REGION COMMUNITY COLLEGE                                        ",NH,32461326,Public,1,1,4500,1,0
757000,"HELENA COLLEGE UNIVERSITY OF MONTANA                                  ",MT,596013098,Public,396,396,1456513,398,398001
757200,"AMERICAN MUSICAL & DRAMATIC ACADEMY                                   ",NY,100232106,Private-Nonprofit,1,1,2750,1,2750
757300,"EMPIRE BEAUTY SCHOOL                                                  ",NY,111034028,Proprietary,195,196,572273,225,312037
758200,"AIMS COMMUNITY COLLEGE                                                ",CO,806343002,Public,494,509,1656662,509,840902
758800,"CAPRI COLLEGE                                                         ",IA,520040873,Proprietary,26,26,87376,26,43688
759300,"PARISIAN BEAUTY ACADEMY                                               ",NJ,76015509,Proprietary,45,45,117967,51,62644
759800,"HOCKING TECHNICAL COLLEGE                                             ",OH,457649582,Public,1194,1194,4137863,1194,1064553
760000,"INTERNATIONAL BEAUTY SCHOOL                                           ",WV,254013231,Proprietary,14,14,39862,16,20709
760700,"CONCORDE CAREER COLLEGE                                               ",CA,916063134,Proprietary,131,132,424104,152,212372
761100,"EQ SCHOOL OF HAIR DESIGN                                              ",IA,515030813,Proprietary,13,13,40423,13,20212
761700,"CARNEGIE INSTITUTE                                                    ",MI,480831159,Proprietary,17,17,53333,17,21420
764000,"FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE                              ",NC,283030236,Public,1914,1914,7059089,1914,1177867
764400,"LAKE LAND COLLEGE                                                     ",IL,619389366,Public,241,241,677446,241,334028
764900,"ROCKY MOUNTAIN COLLEGE OF ART & DESIGN                                ",CO,802141433,Proprietary,222,224,748192,224,422579
765900,"LA' JAMES COLLEGE OF HAIRSTYLING                                      ",IA,504013308,Proprietary,6,6,15361,6,7681
766900,"SOUTHWEST WISCONSIN TECHNICAL COLLEGE                                 ",WI,538099778,Public,415,415,1397612,505,404277
767800,"SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY                         ",OK,741155800,Proprietary,357,362,1153496,652,650230
767900,"YORK UNIVERSITY                                                       ","  ","M3J 1P3       ",Foreign-Public,10,10,43950,10,21975
768400,"KISHWAUKEE COLLEGE                                                    ",IL,601509699,Public,380,380,1281586,384,641685
768600,"SOUTHERN UNIVERSITY AT SHREVEPORT - BOSSIER CITY                      ",LA,711074795,Public,1478,1478,5478271,1478,2732511
769100,"MCHENRY COUNTY COLLEGE                                                ",IL,600122761,Public,177,177,593044,177,300118
770500,"ROYAL COLLEGE OF SURGEONS IN IRELAND                                  ","  ",2,Foreign-Private,1,1,5500,1,2750
771300,"SKYLINE COLLEGE                                                       ",CA,940661698,Public,37,37,147814,37,73907
771700,"CAPRI COLLEGE                                                         ",IA,528072622,Proprietary,22,22,74952,22,37477
773800,"SOUTHERN ARKANSAS UNIVERSITY TECH                                     ",AR,717011900,Public,153,154,501181,154,251421
775600,"JOSEFS SCHOOL OF HAIR DESIGN                                          ",ND,581024977,Proprietary,4,4,17000,4,8500
776400,"SOUTHEAST TECHNICAL INSTITUTE                                         ",SD,571071301,Public,1051,1054,3713686,1054,1936216
777900,"LANSDALE SCHOOL OF BUSINESS                                           ",PA,194544114,Proprietary,15,15,53441,15,26721
778000,"NEW CASTLE SCHOOL OF TRADES                                           ",PA,161018739,Proprietary,117,118,384658,194,218518
778100,"KAPLAN CAREER INSTITUTE                                               ",PA,190083516,Proprietary,10,10,24334,14,12086
778300,"MIDDLE TENNESSEE SCHOOL OF ANESTHESIA                                 ",TN,371150417,Private-Nonprofit,0,0,0,0,0
780400,"STAR CAREER ACADEMY                                                   ",NY,100117307,Proprietary,187,187,480225,220,258982
781900,"ART INSTITUTE OF PORTLAND (THE)                                       ",OR,972092911,Proprietary,274,278,968297,500,613003
784500,"NEW ENGLAND INSTITUTE OF TECHNOLOGY                                   ",RI,28181205,Private-Nonprofit,1603,1603,4687817,1604,2287082
787000,"HILLSBOROUGH COMMUNITY COLLEGE                                        ",FL,336063572,Public,5036,5038,18550058,5038,9219800
787100,"GEORGE C. WALLACE STATE COMMUNITY COLLEGE-MAIN CAMPUS                 ",AL,350772000,Public,1350,1358,4989186,1359,2498930
787400,"UNIVERSITY OF CALGARY                                                 ","  ","T2N 1N4       ",Foreign-Public,4,4,18000,4,9000
788100,"AMERICAN UNIVERSITY OF PARIS                                          ","  ",75007,Foreign-Private,74,74,316675,74,163838
789300,"FLAGLER COLLEGE                                                       ",FL,320854342,Private-Nonprofit,1355,1368,5815701,1368,2996209
790000,"BUTTE ACADEMY OF BEAUTY CULTURE                                       ",MT,597019197,Proprietary,6,6,19677,6,9839
791200,"THADDEUS STEVENS COLLEGE OF TECHNOLOGY                                ",PA,176023198,Public,305,306,584082,315,311098
791600,"FRANKLIN COUNTY CAREER AND TECHNOLOGY CENTER                          ",PA,172011285,Public,25,25,87500,25,43750
792100,"PAUL MITCHELL THE SCHOOL ARKANSAS                                     ",AR,727035318,Proprietary,22,22,73477,23,37227
793000,"CONCORDE CAREER COLLEGE                                               ",CA,921131962,Proprietary,65,65,201794,68,102036
793300,"FRONT RANGE COMMUNITY COLLEGE-WESTMINSTER CAMPUS                      ",CO,800312199,Public,4119,4124,14721124,4124,7390710
793600,"LINCOLN COLLEGE OF TECHNOLOGY                                         ",MD,210461544,Proprietary,154,154,499602,165,259464
793800,"LINCOLN COLLEGE OF TECHNOLOGY                                         ",IN,462684198,Proprietary,1443,1444,4723899,1527,2460484
794100,"COLLEGE OF HAIR DESIGN                                                ",IA,507031834,Proprietary,1,1,3483,1,1741
795000,"WEST SHORE COMMUNITY COLLEGE                                          ",MI,494540000,Public,66,66,247479,66,123742
795400,"NORMANDALE COMMUNITY COLLEGE                                          ",MN,554314399,Public,1885,2017,6913549,2017,3459445
799300,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD                              ",CA,933111022,Public,2460,2485,10258989,2485,3569257
806700,"LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER IN SHREVEPORT       ",LA,711303932,Public,21,22,93346,22,50658
807100,"CONCORDE CAREER COLLEGE                                               ",CA,928409201,Proprietary,78,78,236276,87,111793
807300,"BUTTE COLLEGE                                                         ",CA,959658399,Public,485,485,1804160,485,914914
808000,"STATE FAIR COMMUNITY COLLEGE                                          ",MO,653012199,Public,668,671,2373791,689,704822
813200,"TOLEDO PUBLIC SCHOOLS ADULT AND CONTINUING EDUCATION                  ",OH,436135109,Public,18,18,47535,36,47535
813300,"ZANE STATE COLLEGE                                                    ",OH,437012626,Public,491,500,1828759,500,665904
814500,"NASHVILLE STATE COMMUNITY COLLEGE                                     ",TN,372094515,Public,2178,2179,7724772,2179,3865494
814700,"UNIVERSIDAD AUTONOMA DE GUADALAJARA                                   ","  ",45129,Foreign-Private,0,0,0,0,0
815500,"EVERGREEN STATE COLLEGE (THE)                                         ",WA,985050002,Public,1309,1321,5216923,1338,1804070
817500,"HOWARD COMMUNITY COLLEGE                                              ",MD,210443197,Public,777,781,2615689,781,1339852
817800,"EMPIRE BEAUTY SCHOOL                                                  ",MI,495252440,Proprietary,210,211,561256,267,313822
818900,"CONTINENTAL SCHOOL OF BEAUTY CULTURE                                  ",NY,142243402,Proprietary,23,23,62082,29,34956
820000,"JAMESON MEMORIAL HOSPITAL SCHOOL OF NURSING                           ",PA,161052595,Private-Nonprofit,32,32,111850,32,55925
821700,"PAUL MITCHELL THE SCHOOL GREEN BAY                                    ",WI,541150257,Proprietary,35,35,109228,39,55614
822100,"UNIVERSAL TECHNICAL INSTITUTE                                         ",AZ,853237946,Proprietary,2051,2051,7147106,2275,3846424
822800,"SEWARD COUNTY COMMUNITY COLLEGE/AREA TECHNICAL SCHOOL                 ",KS,679011137,Public,54,54,178600,54,92075
824400,"JOHNSON COUNTY COMMUNITY COLLEGE                                      ",KS,662101299,Public,1903,1930,7035404,1931,3522703
826000,"IOWA SCHOOL OF BEAUTY                                                 ",IA,503223203,Proprietary,13,13,39835,14,21484
826300,"CHAMBERSBURG BEAUTY SCHOOL                                            ",MD,217405624,Proprietary,27,27,84750,29,44583
826900,"HILLYARD TECHNICAL CENTER                                             ",MO,645065102,Public,41,41,142980,41,72109
827800,"TERRA STATE COMMUNITY COLLEGE                                         ",OH,434209670,Public,635,636,2418452,636,1206046
828400,"MITCHELL TECHNICAL INSTITUTE                                          ",SD,573019931,Public,397,397,1432410,397,723614
830300,"GATEWAY COMMUNITY COLLEGE                                             ",AZ,850341795,Public,906,910,3382614,910,1694704
830400,"SCOTTSDALE COMMUNITY COLLEGE                                          ",AZ,852562626,Public,853,853,3100508,855,1553118
830800,"CECIL COLLEGE                                                         ",MD,219011999,Public,279,279,916495,280,444246
831000,"AUBURN UNIVERSITY MONTGOMERY                                          ",AL,361173596,Public,1902,1917,7715361,1917,3869134
833200,"MARINELLO SCHOOL OF BEAUTY                                            ",KS,665026082,Proprietary,13,13,43880,13,21940
835000,"ART INSTITUTE OF PHILADELPHIA (THE) -                                 ",PA,191035198,Proprietary,528,531,1829437,985,1173476
836400,"SAINT MARY'S UNIVERSITY                                               ","  ","B3H 3C3       ",Foreign-Public,10,10,50000,10,25000
836500,"CONCORDIA UNIVERSITY                                                  ","  ","H3G 1M8       ",Foreign-Public,31,31,111401,31,56360
836600,"UNIVERSITE DE MONTREAL                                                ","  ","H3T 1J4       ",Foreign-Public,0,0,0,0,0
836800,"CARLETON UNIVERSITY                                                   ","  ","K1S   5B6     ",Foreign-Public,9,9,37900,9,18950
836900,"UNIVERSITY OF BRITISH COLUMBIA                                        ","  ","V6T   1Z1     ",Foreign-Public,78,78,314250,78,177272
837000,"UNIVERSITY OF VICTORIA                                                ","  ","V8W   2Y2     ",Foreign-Public,16,16,73556,16,36778
837600,"VRIJE UNIVERSITEIT AMSTERDAM                                          ","  ","1081  HV      ",Foreign-Public,0,0,0,0,0
837700,"UNIVERSITEIT VAN AMSTERDAM                                            ","  ","1012 WX       ",Foreign-Public,2,2,9000,2,4500
838300,"UNIVERSITY OF GLASGOW                                                 ","  ","G12 8QQ       ",Foreign-Public,24,24,108294,25,54147
839800,"UNIVERSITY OF SHEFFIELD (THE)                                         ","  ","SI0 2TN       ",Foreign-Public,0,0,0,0,0
840300,"INDIAN HILLS COMMUNITY COLLEGE                                        ",IA,525011398,Public,1145,1145,4354813,1150,1287941
840400,"BROOKDALE COMMUNITY COLLEGE                                           ",NJ,77381597,Public,1,1,1500,2,1500
841700,"STENOTYPE INSTITUTE OF JACKSONVILLE                                   ",FL,322070000,Proprietary,10,10,40000,10,20000
842400,"LA' JAMES INTERNATIONAL COLLEGE                                       ",IA,505015577,Proprietary,7,7,25500,7,12750
843700,"CHAMPLAIN VALLEY EDUCATIONAL SERVICES                                 ",NY,129010455,Public,1,1,3500,2,1750
844400,"SIMON FRASER UNIVERSITY                                               ","  ","V5A 1S6       ",Foreign-Public,13,13,59704,13,28935
844600,"UNIVERSITY OF WESTERN ONTARIO (THE)                                   ","  ","N6A 3K6       ",Foreign-Public,2,2,5410,2,2705
844900,"ACADIA UNIVERSITY                                                     ","  ","B4P 2R6       ",Foreign-Public,9,9,36580,9,18291
846000,"UNIVERSITY OF NEWCASTLE UPON TYNE                                     ","  ","NE1   7RU     ",Foreign-Public,9,9,39500,9,13167
846100,"UNIVERSITY OF SAINT ANDREWS                                           ","  ","KY16 9LB      ",Foreign-Private,113,113,501008,113,250505
846600,"SOUTHWESTERN COMMUNITY COLLEGE                                        ",NC,287798581,Public,161,161,591906,336,154001
849200,"ALEGENT CREIGHTON HEALTH                                              ",NE,681542767,Private-Nonprofit,6,6,22001,6,11001
849400,"HO HO KUS SCHL OF TRADE & TECH SCIENCES                               ",NJ,75131402,Proprietary,63,63,202265,68,103565
849500,"JAMESTOWN BUSINESS COLLEGE                                            ",NY,147020429,Proprietary,33,33,102200,34,35696
